Antecedentes;Consequentes;Suporte;Confianca;Lift
categoria_Tecnologia e Inovação, avaliacao_jogo_Noob;turma_JEDI;0.2;1;1
categoria_Tecnologia e Inovação;turma_JEDI, avaliacao_jogo_Noob;0.2;1;2.5
turma_JEDI, categoria_Tecnologia e Inovação;capacidade_critica_MANTEVE;0.2;1;2.5
capacidade_critica_MANTEVE, categoria_Tecnologia e Inovação;turma_JEDI;0.2;1;1
categoria_Tecnologia e Inovação;turma_JEDI, capacidade_critica_MANTEVE;0.2;1;2.5
avaliacao_jogo_Em processo, turma_JEDI;auto_avaliacao_Avançado;0.2;1;5
avaliacao_jogo_Em processo, auto_avaliacao_Avançado;turma_JEDI;0.2;1;1
turma_JEDI, auto_avaliacao_Avançado;avaliacao_jogo_Em processo;0.2;1;5
avaliacao_jogo_Em processo;turma_JEDI, auto_avaliacao_Avançado;0.2;1;5
auto_avaliacao_Avançado;avaliacao_jogo_Em processo, turma_JEDI;0.2;1;5
capacidade_critica_DIMINUIU, turma_JEDI;auto_avaliacao_Avançado;0.2;1;5
capacidade_critica_DIMINUIU, auto_avaliacao_Avançado;turma_JEDI;0.2;1;1
turma_JEDI, auto_avaliacao_Avançado;capacidade_critica_DIMINUIU;0.2;1;5
capacidade_critica_DIMINUIU;turma_JEDI, auto_avaliacao_Avançado;0.2;1;5
auto_avaliacao_Avançado;capacidade_critica_DIMINUIU, turma_JEDI;0.2;1;5
auto_avaliacao_Iniciante, avaliacao_jogo_Iniciante;turma_JEDI;0.2;1;1
avaliacao_jogo_Noob, auto_avaliacao_Iniciante;turma_JEDI;0.2;1;1
capacidade_critica_AUMENTOU, turma_JEDI;auto_avaliacao_Iniciante;0.4;1;2.5
capacidade_critica_AUMENTOU, auto_avaliacao_Iniciante;turma_JEDI;0.4;1;1
turma_JEDI, auto_avaliacao_Iniciante;capacidade_critica_AUMENTOU;0.4;1;2.5
capacidade_critica_AUMENTOU;turma_JEDI, auto_avaliacao_Iniciante;0.4;1;2.5
auto_avaliacao_Iniciante;capacidade_critica_AUMENTOU, turma_JEDI;0.4;1;2.5
turma_JEDI, auto_avaliacao_Meu nível para;avaliacao_jogo_Iniciante;0.2;1;2.5
auto_avaliacao_Meu nível para, avaliacao_jogo_Iniciante;turma_JEDI;0.2;1;1
auto_avaliacao_Meu nível para;turma_JEDI, avaliacao_jogo_Iniciante;0.2;1;2.5
turma_JEDI, auto_avaliacao_Meu nível para;capacidade_critica_MANTEVE;0.2;1;2.5
capacidade_critica_MANTEVE, auto_avaliacao_Meu nível para;turma_JEDI;0.2;1;1
auto_avaliacao_Meu nível para;turma_JEDI, capacidade_critica_MANTEVE;0.2;1;2.5
turma_JEDI, auto_avaliacao_Proplayer;avaliacao_jogo_Noob;0.2;1;2.5
avaliacao_jogo_Noob, auto_avaliacao_Proplayer;turma_JEDI;0.2;1;1
auto_avaliacao_Proplayer;turma_JEDI, avaliacao_jogo_Noob;0.2;1;2.5
turma_JEDI, auto_avaliacao_Proplayer;capacidade_critica_MANTEVE;0.2;1;2.5
capacidade_critica_MANTEVE, auto_avaliacao_Proplayer;turma_JEDI;0.2;1;1
auto_avaliacao_Proplayer;turma_JEDI, capacidade_critica_MANTEVE;0.2;1;2.5
capacidade_critica_DIMINUIU, avaliacao_jogo_Em processo;turma_JEDI;0.2;1;1
capacidade_critica_DIMINUIU, turma_JEDI;avaliacao_jogo_Em processo;0.2;1;5
avaliacao_jogo_Em processo, turma_JEDI;capacidade_critica_DIMINUIU;0.2;1;5
capacidade_critica_DIMINUIU;avaliacao_jogo_Em processo, turma_JEDI;0.2;1;5
avaliacao_jogo_Em processo;capacidade_critica_DIMINUIU, turma_JEDI;0.2;1;5
capacidade_critica_AUMENTOU, avaliacao_jogo_Iniciante;turma_JEDI;0.2;1;1
capacidade_critica_MANTEVE, avaliacao_jogo_Iniciante;turma_JEDI;0.2;1;1
capacidade_critica_AUMENTOU, avaliacao_jogo_Noob;turma_JEDI;0.2;1;1
capacidade_critica_MANTEVE, avaliacao_jogo_Noob;turma_JEDI;0.2;1;1
categoria_Economia e Negócios, auto_avaliacao_Avançado;fx_idade_adolescente;0.2;1;1
auto_avaliacao_Avançado, fx_idade_adolescente;categoria_Economia e Negócios;0.2;1;2.5
auto_avaliacao_Avançado;categoria_Economia e Negócios, fx_idade_adolescente;0.2;1;2.5
categoria_Economia e Negócios, auto_avaliacao_Meu nível para;fx_idade_adolescente;0.2;1;1
auto_avaliacao_Meu nível para, fx_idade_adolescente;categoria_Economia e Negócios;0.2;1;2.5
auto_avaliacao_Meu nível para;categoria_Economia e Negócios, fx_idade_adolescente;0.2;1;2.5
avaliacao_jogo_Em processo, categoria_Economia e Negócios;fx_idade_adolescente;0.2;1;1
avaliacao_jogo_Em processo, fx_idade_adolescente;categoria_Economia e Negócios;0.2;1;2.5
avaliacao_jogo_Em processo;categoria_Economia e Negócios, fx_idade_adolescente;0.2;1;2.5
categoria_Economia e Negócios, avaliacao_jogo_Iniciante;fx_idade_adolescente;0.2;1;1
capacidade_critica_DIMINUIU, categoria_Economia e Negócios;fx_idade_adolescente;0.2;1;1
capacidade_critica_DIMINUIU, fx_idade_adolescente;categoria_Economia e Negócios;0.2;1;2.5
capacidade_critica_DIMINUIU;categoria_Economia e Negócios, fx_idade_adolescente;0.2;1;2.5
capacidade_critica_MANTEVE, categoria_Economia e Negócios;fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, auto_avaliacao_Iniciante;fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, fx_idade_adolescente;auto_avaliacao_Iniciante;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;auto_avaliacao_Iniciante, fx_idade_adolescente;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, fx_idade_adolescente;avaliacao_jogo_Iniciante;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, avaliacao_jogo_Iniciante;fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;avaliacao_jogo_Iniciante, fx_idade_adolescente;0.2;1;2.5
capacidade_critica_AUMENTOU, categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, fx_idade_adolescente;capacidade_critica_AUMENTOU;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;capacidade_critica_AUMENTOU, fx_idade_adolescente;0.2;1;2.5
categoria_Economia e Negócios / Política, auto_avaliacao_Iniciante;fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Política, fx_idade_adolescente;auto_avaliacao_Iniciante;0.2;1;2.5
categoria_Economia e Negócios / Política;auto_avaliacao_Iniciante, fx_idade_adolescente;0.2;1;2.5
avaliacao_jogo_Noob, categoria_Economia e Negócios / Política;fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Política, fx_idade_adolescente;avaliacao_jogo_Noob;0.2;1;2.5
categoria_Economia e Negócios / Política;avaliacao_jogo_Noob, fx_idade_adolescente;0.2;1;2.5
capacidade_critica_AUMENTOU, categoria_Economia e Negócios / Política;fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Política, fx_idade_adolescente;capacidade_critica_AUMENTOU;0.2;1;2.5
categoria_Economia e Negócios / Política;capacidade_critica_AUMENTOU, fx_idade_adolescente;0.2;1;2.5
categoria_Tecnologia e Inovação, auto_avaliacao_Proplayer;fx_idade_adolescente;0.2;1;1
categoria_Tecnologia e Inovação, fx_idade_adolescente;auto_avaliacao_Proplayer;0.2;1;5
auto_avaliacao_Proplayer, fx_idade_adolescente;categoria_Tecnologia e Inovação;0.2;1;5
categoria_Tecnologia e Inovação;auto_avaliacao_Proplayer, fx_idade_adolescente;0.2;1;5
auto_avaliacao_Proplayer;categoria_Tecnologia e Inovação, fx_idade_adolescente;0.2;1;5
categoria_Tecnologia e Inovação, avaliacao_jogo_Noob;fx_idade_adolescente;0.2;1;1
categoria_Tecnologia e Inovação, fx_idade_adolescente;avaliacao_jogo_Noob;0.2;1;2.5
categoria_Tecnologia e Inovação;avaliacao_jogo_Noob, fx_idade_adolescente;0.2;1;2.5
capacidade_critica_MANTEVE, categoria_Tecnologia e Inovação;fx_idade_adolescente;0.2;1;1
categoria_Tecnologia e Inovação, fx_idade_adolescente;capacidade_critica_MANTEVE;0.2;1;2.5
categoria_Tecnologia e Inovação;capacidade_critica_MANTEVE, fx_idade_adolescente;0.2;1;2.5
avaliacao_jogo_Em processo, auto_avaliacao_Avançado;fx_idade_adolescente;0.2;1;1
avaliacao_jogo_Em processo, fx_idade_adolescente;auto_avaliacao_Avançado;0.2;1;5
auto_avaliacao_Avançado, fx_idade_adolescente;avaliacao_jogo_Em processo;0.2;1;5
avaliacao_jogo_Em processo;auto_avaliacao_Avançado, fx_idade_adolescente;0.2;1;5
auto_avaliacao_Avançado;avaliacao_jogo_Em processo, fx_idade_adolescente;0.2;1;5
capacidade_critica_DIMINUIU, auto_avaliacao_Avançado;fx_idade_adolescente;0.2;1;1
capacidade_critica_DIMINUIU, fx_idade_adolescente;auto_avaliacao_Avançado;0.2;1;5
auto_avaliacao_Avançado, fx_idade_adolescente;capacidade_critica_DIMINUIU;0.2;1;5
capacidade_critica_DIMINUIU;auto_avaliacao_Avançado, fx_idade_adolescente;0.2;1;5
auto_avaliacao_Avançado;capacidade_critica_DIMINUIU, fx_idade_adolescente;0.2;1;5
auto_avaliacao_Iniciante, avaliacao_jogo_Iniciante;fx_idade_adolescente;0.2;1;1
avaliacao_jogo_Noob, auto_avaliacao_Iniciante;fx_idade_adolescente;0.2;1;1
capacidade_critica_AUMENTOU, auto_avaliacao_Iniciante;fx_idade_adolescente;0.4;1;1
capacidade_critica_AUMENTOU, fx_idade_adolescente;auto_avaliacao_Iniciante;0.4;1;2.5
auto_avaliacao_Iniciante, fx_idade_adolescente;capacidade_critica_AUMENTOU;0.4;1;2.5
capacidade_critica_AUMENTOU;auto_avaliacao_Iniciante, fx_idade_adolescente;0.4;1;2.5
auto_avaliacao_Iniciante;capacidade_critica_AUMENTOU, fx_idade_adolescente;0.4;1;2.5
auto_avaliacao_Meu nível para, fx_idade_adolescente;avaliacao_jogo_Iniciante;0.2;1;2.5
auto_avaliacao_Meu nível para, avaliacao_jogo_Iniciante;fx_idade_adolescente;0.2;1;1
auto_avaliacao_Meu nível para;avaliacao_jogo_Iniciante, fx_idade_adolescente;0.2;1;2.5
capacidade_critica_MANTEVE, auto_avaliacao_Meu nível para;fx_idade_adolescente;0.2;1;1
auto_avaliacao_Meu nível para, fx_idade_adolescente;capacidade_critica_MANTEVE;0.2;1;2.5
auto_avaliacao_Meu nível para;capacidade_critica_MANTEVE, fx_idade_adolescente;0.2;1;2.5
avaliacao_jogo_Noob, auto_avaliacao_Proplayer;fx_idade_adolescente;0.2;1;1
auto_avaliacao_Proplayer, fx_idade_adolescente;avaliacao_jogo_Noob;0.2;1;2.5
auto_avaliacao_Proplayer;avaliacao_jogo_Noob, fx_idade_adolescente;0.2;1;2.5
capacidade_critica_MANTEVE, auto_avaliacao_Proplayer;fx_idade_adolescente;0.2;1;1
auto_avaliacao_Proplayer, fx_idade_adolescente;capacidade_critica_MANTEVE;0.2;1;2.5
auto_avaliacao_Proplayer;capacidade_critica_MANTEVE, fx_idade_adolescente;0.2;1;2.5
capacidade_critica_DIMINUIU, avaliacao_jogo_Em processo;fx_idade_adolescente;0.2;1;1
capacidade_critica_DIMINUIU, fx_idade_adolescente;avaliacao_jogo_Em processo;0.2;1;5
avaliacao_jogo_Em processo, fx_idade_adolescente;capacidade_critica_DIMINUIU;0.2;1;5
capacidade_critica_DIMINUIU;avaliacao_jogo_Em processo, fx_idade_adolescente;0.2;1;5
avaliacao_jogo_Em processo;capacidade_critica_DIMINUIU, fx_idade_adolescente;0.2;1;5
capacidade_critica_AUMENTOU, avaliacao_jogo_Iniciante;fx_idade_adolescente;0.2;1;1
capacidade_critica_MANTEVE, avaliacao_jogo_Iniciante;fx_idade_adolescente;0.2;1;1
capacidade_critica_AUMENTOU, avaliacao_jogo_Noob;fx_idade_adolescente;0.2;1;1
capacidade_critica_MANTEVE, avaliacao_jogo_Noob;fx_idade_adolescente;0.2;1;1
avaliacao_jogo_Em processo, categoria_Economia e Negócios;auto_avaliacao_Avançado;0.2;1;5
avaliacao_jogo_Em processo, auto_avaliacao_Avançado;categoria_Economia e Negócios;0.2;1;2.5
categoria_Economia e Negócios, auto_avaliacao_Avançado;avaliacao_jogo_Em processo;0.2;1;5
avaliacao_jogo_Em processo;categoria_Economia e Negócios, auto_avaliacao_Avançado;0.2;1;5
auto_avaliacao_Avançado;avaliacao_jogo_Em processo, categoria_Economia e Negócios;0.2;1;5
capacidade_critica_DIMINUIU, categoria_Economia e Negócios;auto_avaliacao_Avançado;0.2;1;5
capacidade_critica_DIMINUIU, auto_avaliacao_Avançado;categoria_Economia e Negócios;0.2;1;2.5
categoria_Economia e Negócios, auto_avaliacao_Avançado;capacidade_critica_DIMINUIU;0.2;1;5
capacidade_critica_DIMINUIU;categoria_Economia e Negócios, auto_avaliacao_Avançado;0.2;1;5
auto_avaliacao_Avançado;capacidade_critica_DIMINUIU, categoria_Economia e Negócios;0.2;1;5
categoria_Economia e Negócios, auto_avaliacao_Meu nível para;avaliacao_jogo_Iniciante;0.2;1;2.5
categoria_Economia e Negócios, avaliacao_jogo_Iniciante;auto_avaliacao_Meu nível para;0.2;1;5
auto_avaliacao_Meu nível para, avaliacao_jogo_Iniciante;categoria_Economia e Negócios;0.2;1;2.5
auto_avaliacao_Meu nível para;categoria_Economia e Negócios, avaliacao_jogo_Iniciante;0.2;1;5
capacidade_critica_MANTEVE, auto_avaliacao_Meu nível para;categoria_Economia e Negócios;0.2;1;2.5
capacidade_critica_MANTEVE, categoria_Economia e Negócios;auto_avaliacao_Meu nível para;0.2;1;5
categoria_Economia e Negócios, auto_avaliacao_Meu nível para;capacidade_critica_MANTEVE;0.2;1;2.5
auto_avaliacao_Meu nível para;capacidade_critica_MANTEVE, categoria_Economia e Negócios;0.2;1;5
capacidade_critica_DIMINUIU, avaliacao_jogo_Em processo;categoria_Economia e Negócios;0.2;1;2.5
capacidade_critica_DIMINUIU, categoria_Economia e Negócios;avaliacao_jogo_Em processo;0.2;1;5
avaliacao_jogo_Em processo, categoria_Economia e Negócios;capacidade_critica_DIMINUIU;0.2;1;5
capacidade_critica_DIMINUIU;avaliacao_jogo_Em processo, categoria_Economia e Negócios;0.2;1;5
avaliacao_jogo_Em processo;capacidade_critica_DIMINUIU, categoria_Economia e Negócios;0.2;1;5
capacidade_critica_MANTEVE, categoria_Economia e Negócios;avaliacao_jogo_Iniciante;0.2;1;2.5
capacidade_critica_MANTEVE, avaliacao_jogo_Iniciante;categoria_Economia e Negócios;0.2;1;2.5
categoria_Economia e Negócios, avaliacao_jogo_Iniciante;capacidade_critica_MANTEVE;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, auto_avaliacao_Iniciante;avaliacao_jogo_Iniciante;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, avaliacao_jogo_Iniciante;auto_avaliacao_Iniciante;0.2;1;2.5
auto_avaliacao_Iniciante, avaliacao_jogo_Iniciante;categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;0.2;1;5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;auto_avaliacao_Iniciante, avaliacao_jogo_Iniciante;0.2;1;5
capacidade_critica_AUMENTOU, categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;auto_avaliacao_Iniciante;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, auto_avaliacao_Iniciante;capacidade_critica_AUMENTOU;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;capacidade_critica_AUMENTOU, auto_avaliacao_Iniciante;0.2;1;2.5
capacidade_critica_AUMENTOU, categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;avaliacao_jogo_Iniciante;0.2;1;2.5
capacidade_critica_AUMENTOU, avaliacao_jogo_Iniciante;categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;0.2;1;5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, avaliacao_jogo_Iniciante;capacidade_critica_AUMENTOU;0.2;1;2.5
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;capacidade_critica_AUMENTOU, avaliacao_jogo_Iniciante;0.2;1;5
avaliacao_jogo_Noob, categoria_Economia e Negócios / Política;auto_avaliacao_Iniciante;0.2;1;2.5
categoria_Economia e Negócios / Política, auto_avaliacao_Iniciante;avaliacao_jogo_Noob;0.2;1;2.5
avaliacao_jogo_Noob, auto_avaliacao_Iniciante;categoria_Economia e Negócios / Política;0.2;1;5
categoria_Economia e Negócios / Política;avaliacao_jogo_Noob, auto_avaliacao_Iniciante;0.2;1;5
capacidade_critica_AUMENTOU, categoria_Economia e Negócios / Política;auto_avaliacao_Iniciante;0.2;1;2.5
categoria_Economia e Negócios / Política, auto_avaliacao_Iniciante;capacidade_critica_AUMENTOU;0.2;1;2.5
categoria_Economia e Negócios / Política;capacidade_critica_AUMENTOU, auto_avaliacao_Iniciante;0.2;1;2.5
capacidade_critica_AUMENTOU, categoria_Economia e Negócios / Política;avaliacao_jogo_Noob;0.2;1;2.5
capacidade_critica_AUMENTOU, avaliacao_jogo_Noob;categoria_Economia e Negócios / Política;0.2;1;5
avaliacao_jogo_Noob, categoria_Economia e Negócios / Política;capacidade_critica_AUMENTOU;0.2;1;2.5
categoria_Economia e Negócios / Política;capacidade_critica_AUMENTOU, avaliacao_jogo_Noob;0.2;1;5
categoria_Tecnologia e Inovação, avaliacao_jogo_Noob;auto_avaliacao_Proplayer;0.2;1;5
categoria_Tecnologia e Inovação, auto_avaliacao_Proplayer;avaliacao_jogo_Noob;0.2;1;2.5
avaliacao_jogo_Noob, auto_avaliacao_Proplayer;categoria_Tecnologia e Inovação;0.2;1;5
categoria_Tecnologia e Inovação;avaliacao_jogo_Noob, auto_avaliacao_Proplayer;0.2;1;5
auto_avaliacao_Proplayer;categoria_Tecnologia e Inovação, avaliacao_jogo_Noob;0.2;1;5
capacidade_critica_MANTEVE, categoria_Tecnologia e Inovação;auto_avaliacao_Proplayer;0.2;1;5
capacidade_critica_MANTEVE, auto_avaliacao_Proplayer;categoria_Tecnologia e Inovação;0.2;1;5
categoria_Tecnologia e Inovação, auto_avaliacao_Proplayer;capacidade_critica_MANTEVE;0.2;1;2.5
categoria_Tecnologia e Inovação;capacidade_critica_MANTEVE, auto_avaliacao_Proplayer;0.2;1;5
auto_avaliacao_Proplayer;capacidade_critica_MANTEVE, categoria_Tecnologia e Inovação;0.2;1;5
capacidade_critica_MANTEVE, categoria_Tecnologia e Inovação;avaliacao_jogo_Noob;0.2;1;2.5
capacidade_critica_MANTEVE, avaliacao_jogo_Noob;categoria_Tecnologia e Inovação;0.2;1;5
categoria_Tecnologia e Inovação, avaliacao_jogo_Noob;capacidade_critica_MANTEVE;0.2;1;2.5
categoria_Tecnologia e Inovação;capacidade_critica_MANTEVE, avaliacao_jogo_Noob;0.2;1;5
capacidade_critica_DIMINUIU, avaliacao_jogo_Em processo;auto_avaliacao_Avançado;0.2;1;5
capacidade_critica_DIMINUIU, auto_avaliacao_Avançado;avaliacao_jogo_Em processo;0.2;1;5
avaliacao_jogo_Em processo, auto_avaliacao_Avançado;capacidade_critica_DIMINUIU;0.2;1;5
capacidade_critica_DIMINUIU;avaliacao_jogo_Em processo, auto_avaliacao_Avançado;0.2;1;5
avaliacao_jogo_Em processo;capacidade_critica_DIMINUIU, auto_avaliacao_Avançado;0.2;1;5
auto_avaliacao_Avançado;capacidade_critica_DIMINUIU, avaliacao_jogo_Em processo;0.2;1;5
capacidade_critica_AUMENTOU, avaliacao_jogo_Iniciante;auto_avaliacao_Iniciante;0.2;1;2.5
auto_avaliacao_Iniciante, avaliacao_jogo_Iniciante;capacidade_critica_AUMENTOU;0.2;1;2.5
capacidade_critica_AUMENTOU, avaliacao_jogo_Noob;auto_avaliacao_Iniciante;0.2;1;2.5
avaliacao_jogo_Noob, auto_avaliacao_Iniciante;capacidade_critica_AUMENTOU;0.2;1;2.5
capacidade_critica_MANTEVE, auto_avaliacao_Meu nível para;avaliacao_jogo_Iniciante;0.2;1;2.5
capacidade_critica_MANTEVE, avaliacao_jogo_Iniciante;auto_avaliacao_Meu nível para;0.2;1;5
auto_avaliacao_Meu nível para, avaliacao_jogo_Iniciante;capacidade_critica_MANTEVE;0.2;1;2.5
auto_avaliacao_Meu nível para;capacidade_critica_MANTEVE, avaliacao_jogo_Iniciante;0.2;1;5
capacidade_critica_MANTEVE, avaliacao_jogo_Noob;auto_avaliacao_Proplayer;0.2;1;5
capacidade_critica_MANTEVE, auto_avaliacao_Proplayer;avaliacao_jogo_Noob;0.2;1;2.5
avaliacao_jogo_Noob, auto_avaliacao_Proplayer;capacidade_critica_MANTEVE;0.2;1;2.5
auto_avaliacao_Proplayer;capacidade_critica_MANTEVE, avaliacao_jogo_Noob;0.2;1;5
escola_Memore, turma_JEDI, categoria_Economia e Negócios;fx_idade_adolescente;0.4;1;1
escola_Memore, categoria_Economia e Negócios, fx_idade_adolescente;turma_JEDI;0.4;1;1
turma_JEDI, categoria_Economia e Negócios, fx_idade_adolescente;escola_Memore;0.4;1;1
escola_Memore, categoria_Economia e Negócios;turma_JEDI, fx_idade_adolescente;0.4;1;1
turma_JEDI, categoria_Economia e Negócios;escola_Memore, fx_idade_adolescente;0.4;1;1
categoria_Economia e Negócios, fx_idade_adolescente;escola_Memore, turma_JEDI;0.4;1;1
categoria_Economia e Negócios;escola_Memore, turma_JEDI, fx_idade_adolescente;0.4;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, escola_Memore, turma_JEDI;fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, turma_JEDI, fx_idade_adolescente;escola_Memore;0.2;1;1
escola_Memore, categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, fx_idade_adolescente;turma_JEDI;0.2;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, turma_JEDI;escola_Memore, fx_idade_adolescente;0.2;1;1
escola_Memore, categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;turma_JEDI, fx_idade_adolescente;0.2;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política, fx_idade_adolescente;escola_Memore, turma_JEDI;0.2;1;1
categoria_Economia e Negócios / Meio Ambiente e Clima / Educação / Política;escola_Memore, turma_JEDI, fx_idade_adolescente;0.2;1;1
escola_Memore, turma_JEDI, categoria_Economia e Negócios / Política;fx_idade_adolescente;0.2;1;1
escola_Memore, categoria_Economia e Negócios / Política, fx_idade_adolescente;turma_JEDI;0.2;1;1
turma_JEDI, categoria_Economia e Negócios / Política, fx_idade_adolescente;escola_Memore;0.2;1;1
escola_Memore, categoria_Economia e Negócios / Política;turma_JEDI, fx_idade_adolescente;0.2;1;1
turma_JEDI, categoria_Economia e Negócios / Política;escola_Memore, fx_idade_adolescente;0.2;1;1
